MSSubClass,SalePrice,Residential,LotFrontage,LotArea,Paved,RegularLotShape,LevelContour,AllUtilities,InsideStreet,SingleFam,Age,OverallQual,OverallCond,ExterQual,ExterCond,FinalBsmtQual,BsmtSF,HeatingQual,CentralAir,ElectricQC,TotalSF,Bathrooms,Bedrooms,KitchenQual,Functional,FireplaceQual,GarageScore,PorchArea,Pool,LuxuryItems,LuxuryValue
5,130500,1,,13517,1,0,1,1,0,1,29,6,8,4,3,14.0,725,5,1,4,1479,2.5,3,4,1,0,11.0,44.0,0,0,0
0,165000,1,78.0,10140,1,1,1,1,1,1,0,6,5,3,3,10.0,1064,3,1,4,1350,2.0,3,3,1,3,11.0,0.0,0,0,0
6,159500,1,60.0,10800,1,1,0,1,1,1,108,7,8,3,4,9.0,718,5,1,4,2554,1.5,3,3,1,0,9.0,191.0,0,0,0
0,157000,1,80.0,10000,1,1,1,1,1,1,27,5,6,3,3,13.0,1176,4,1,4,1178,1.5,3,4,1,2,10.0,224.0,0,0,0
5,341000,1,96.0,10542,1,1,1,1,1,1,1,7,5,4,3,18.0,1311,5,1,4,2418,2.5,3,4,1,3,11.0,620.0,0,0,0
0,128500,1,69.0,9920,1,0,1,1,1,1,0,5,6,3,3,17.0,971,3,1,4,971,1.5,3,3,1,1,10.0,0.0,0,0,0
11,275000,1,,6563,1,0,0,1,0,1,0,8,5,4,3,18.0,1742,3,1,4,1742,2.0,2,4,1,3,11.0,376.0,0,0,0
11,143000,1,,4426,1,1,1,1,1,0,0,6,5,4,3,17.0,848,5,1,4,848,1.0,1,4,1,0,11.0,160.0,0,0,0
0,124500,1,70.0,8120,1,1,1,1,1,1,0,4,7,3,4,13.0,864,5,1,4,864,1.0,3,3,1,0,10.0,0.0,0,0,0
4,135000,1,60.0,8172,1,1,1,1,1,1,18,4,6,3,3,9.0,941,5,1,4,1470,2.0,4,3,1,0,10.0,156.0,0,0,0
0,320000,1,86.0,13286,1,0,1,1,1,1,1,9,5,5,3,16.0,1698,5,1,4,1698,2.0,3,5,1,4,12.0,391.0,0,0,0
0,120500,1,60.0,6960,1,1,1,1,1,1,0,4,6,3,3,16.0,864,3,1,4,864,1.0,3,4,1,0,10.0,96.0,0,0,500
0,222000,1,,21695,1,0,1,1,0,1,19,6,9,4,4,15.0,880,5,1,4,1680,2.0,3,4,1,4,12.0,518.0,0,0,0
0,194500,1,64.0,7314,1,1,1,1,1,1,0,7,5,4,3,17.0,1232,5,1,4,1232,2.0,2,4,1,0,11.0,132.0,0,0,0
10,110000,1,85.0,11475,1,1,1,1,0,0,0,5,5,3,3,9.0,1584,3,1,4,1776,2.0,4,3,1,0,10.0,25.0,0,0,0
1,103000,1,52.0,6240,1,1,1,1,1,1,25,4,5,3,3,12.0,780,3,1,3,848,1.0,2,3,1,0,10.0,135.0,0,0,0
11,236500,1,39.0,5389,1,0,1,1,1,0,1,8,5,4,3,15.0,1595,5,1,4,1616,2.0,2,4,1,3,11.0,389.0,0,0,0
8,187500,1,73.0,9590,1,0,1,1,0,1,0,7,5,4,3,18.0,868,5,1,4,1146,2.0,3,4,1,4,12.0,182.0,0,0,0
5,222500,1,75.0,11404,1,0,1,1,1,1,1,7,5,4,3,16.0,1153,5,1,4,2031,2.5,3,4,1,3,12.0,276.0,0,0,0
0,131400,1,80.0,10000,1,1,1,1,0,1,22,5,6,3,3,12.0,864,5,1,4,1144,1.0,3,3,1,3,11.0,165.0,0,0,400
0,108000,1,,8978,1,0,1,1,0,1,0,5,5,3,3,9.0,948,3,1,4,948,1.0,3,3,1,0,10.0,147.0,0,0,0
7,163000,1,60.0,10800,1,1,1,1,1,1,56,7,7,3,3,13.0,880,2,0,4,1768,1.5,2,3,1,3,8.0,341.0,0,0,0
10,93500,1,60.0,8544,1,1,1,1,1,0,0,3,4,3,3,,0,4,0,2,1040,2.0,2,3,1,0,10.0,0.0,0,0,0
5,239900,1,72.0,10463,1,0,0,1,0,1,0,8,5,4,3,10.0,893,5,1,4,1801,2.5,3,4,1,4,12.0,116.0,0,0,0
10,179000,1,60.0,10800,1,1,1,1,1,0,1,5,5,3,3,19.0,1200,3,1,4,1200,3.0,3,3,1,0,3.0,120.0,0,0,0
5,190000,1,65.0,9313,1,0,1,1,1,1,0,7,5,4,3,10.0,864,5,1,4,1728,2.5,3,4,1,0,11.0,243.0,0,0,0
6,132000,1,60.0,9600,1,1,1,1,1,1,92,5,7,3,4,7.0,264,5,1,4,1432,2.0,2,3,1,0,11.0,382.0,0,0,0
0,142000,1,65.0,6768,1,0,1,1,1,1,35,6,8,3,4,15.0,912,4,1,4,912,1.0,3,4,1,0,10.0,168.0,0,0,0
0,179000,1,65.0,8450,1,1,1,1,1,1,1,7,5,3,3,10.0,1349,5,1,4,1349,2.0,3,3,1,0,10.0,175.0,0,0,0
8,175000,1,70.0,12886,1,0,1,1,1,1,36,5,6,3,3,16.0,520,5,1,4,1464,2.0,3,3,0,3,11.0,402.0,0,0,0
11,180000,1,41.0,5395,1,0,0,1,1,0,0,8,5,4,3,15.0,1337,4,1,4,1337,2.0,2,4,1,3,11.0,334.0,0,0,0
5,299800,1,,8963,1,0,1,1,1,1,20,8,9,5,4,19.0,1142,5,1,4,2715,3.5,4,4,1,3,12.0,204.0,0,0,0
5,236000,1,,8795,1,0,1,1,1,1,0,7,5,4,3,15.0,952,5,1,4,2256,2.5,4,4,1,3,12.0,278.0,0,0,0
6,265979,1,65.0,11700,1,0,1,1,0,1,123,7,7,4,3,8.0,1240,3,0,4,2640,1.5,4,4,1,4,8.0,567.0,0,0,0
0,260400,1,59.0,10593,1,0,1,1,1,1,0,7,5,4,3,15.0,1720,5,1,4,1720,2.0,3,4,1,3,12.0,450.0,0,0,0
4,98000,1,50.0,8405,1,1,1,1,1,1,5,4,3,3,3,,0,3,0,2,1529,2.0,4,3,0,0,8.0,277.0,0,0,0
4,96500,1,55.0,8800,1,1,1,1,0,1,94,4,7,3,3,8.0,576,4,1,4,1140,1.0,3,3,0,0,1.0,160.0,0,0,0
5,162000,1,,7750,1,1,1,1,1,1,0,7,5,4,3,10.0,660,5,1,4,1320,2.5,3,4,1,0,12.0,48.0,0,0,0
0,217000,1,79.0,9236,1,0,1,1,1,1,0,6,5,3,4,18.0,1479,5,1,4,1494,2.0,3,4,1,0,11.0,195.0,0,0,0
5,275500,1,80.0,10240,1,1,1,1,1,1,0,8,5,4,3,11.0,1030,4,1,4,2098,2.5,3,5,1,4,11.0,244.0,0,0,0
0,156000,1,61.0,7930,1,1,1,1,1,1,36,6,8,3,3,15.0,1026,4,1,4,1026,1.0,3,4,1,0,11.0,219.0,0,0,0
13,172500,0,34.0,3230,1,1,1,1,1,0,0,6,5,3,3,15.0,729,4,1,4,1471,2.5,3,3,1,0,10.0,24.0,0,0,0
5,212000,1,68.0,10769,1,0,1,1,1,1,0,8,5,4,3,17.0,866,5,1,4,1768,2.5,3,4,1,0,11.0,249.0,0,0,0
5,158900,1,,11616,1,0,1,1,0,1,0,6,5,3,3,12.0,672,3,1,4,1386,2.5,3,3,1,3,12.0,335.0,0,0,0
13,179400,0,24.0,2280,1,1,1,1,1,0,0,7,5,3,3,14.0,744,4,1,4,1501,2.5,3,3,1,0,10.0,0.0,0,0,0
5,290000,1,65.0,12257,1,0,1,1,1,1,0,8,5,4,3,17.0,1318,5,1,4,2531,2.5,4,4,1,3,11.0,320.0,0,0,0
0,127500,1,70.0,9100,1,1,1,1,1,1,0,6,6,3,3,11.0,864,5,1,4,864,1.0,2,3,1,0,14.0,0.0,0,0,450
1,100000,1,60.0,6911,1,1,1,1,0,1,26,5,5,3,3,11.0,1145,3,1,4,1301,1.0,2,2,0,0,10.0,0.0,0,0,0
5,215200,0,72.0,8640,1,1,1,1,1,1,0,7,5,3,3,16.0,756,5,1,4,1547,2.5,3,4,1,0,10.0,214.0,0,0,0
5,337000,1,82.0,9430,1,1,1,1,1,1,0,8,5,4,3,16.0,1252,5,1,4,2365,2.5,3,4,1,4,11.0,308.0,0,0,0
11,270000,1,30.0,9549,1,0,1,1,0,0,1,8,5,4,4,19.0,1494,5,1,4,1494,1.5,2,5,1,4,12.0,246.0,0,0,0
0,264132,1,75.0,14587,1,0,1,1,1,1,0,9,5,4,3,10.0,1498,5,1,4,1506,2.0,2,5,1,4,12.0,174.0,0,0,0
5,196500,1,80.0,10421,1,1,1,1,1,1,0,7,5,3,3,15.0,980,3,1,4,1714,2.5,3,3,1,3,10.0,450.0,0,0,500
4,160000,1,75.0,12508,1,0,1,1,1,1,45,6,7,3,3,15.0,983,5,1,4,1750,2.0,4,3,0,0,10.0,401.0,0,0,1300
0,216837,1,70.0,9100,1,1,1,1,1,1,1,7,5,4,3,15.0,1860,5,1,4,1836,2.0,3,4,1,4,12.0,153.0,0,0,0
5,538000,1,47.0,53504,1,0,0,1,0,1,0,8,5,5,3,17.0,1650,5,1,4,3279,3.5,4,5,0,4,12.0,749.0,0,0,0
9,134900,1,,7252,1,0,1,1,0,1,0,5,5,3,3,17.0,858,3,1,4,858,1.0,2,3,1,0,10.0,120.0,0,0,0
0,102000,1,67.0,8877,1,1,1,1,1,1,0,4,5,3,3,8.0,836,3,1,2,1220,1.0,2,3,1,0,10.0,0.0,0,0,0
8,107000,1,94.0,7819,1,1,1,1,1,1,0,6,5,3,3,18.0,1029,3,1,4,1117,1.0,3,3,1,3,10.0,144.0,0,0,0
0,114500,1,70.0,10150,1,1,1,1,1,1,0,5,5,3,3,11.0,912,5,1,3,912,1.0,2,3,1,0,11.0,0.0,0,0,0
0,395000,1,110.0,14226,1,1,1,1,0,1,0,8,5,4,3,12.0,1935,4,1,4,1973,2.0,3,4,1,4,12.0,360.0,0,0,0
11,162000,1,32.0,4500,1,1,1,1,0,0,0,6,5,3,3,16.0,1204,5,1,4,1204,2.0,2,3,1,0,12.0,247.0,0,0,0
0,221500,1,86.0,11210,1,0,1,1,1,1,1,7,5,4,3,17.0,1614,5,1,4,1614,2.0,3,4,1,0,11.0,203.0,0,0,0
0,142500,1,100.0,13350,1,0,1,1,1,1,0,5,5,3,3,13.0,864,3,1,4,894,1.0,3,3,1,2,10.0,241.0,0,0,0
10,144000,0,60.0,8400,1,1,1,1,1,0,0,5,5,3,3,,0,3,1,4,2020,2.0,4,3,1,3,10.0,0.0,0,0,0
10,135000,1,78.0,10530,1,1,1,1,1,0,0,6,5,3,3,18.0,975,3,1,4,1004,1.0,2,3,1,0,10.0,0.0,0,0,0
0,176000,1,63.0,7875,1,1,1,1,1,1,1,7,5,3,3,11.0,1237,4,1,4,1253,2.0,3,3,1,3,12.0,241.0,0,0,0
5,175900,1,65.0,7153,1,1,1,1,1,1,0,6,5,4,4,14.0,761,5,1,4,1603,2.5,3,4,1,0,11.0,124.0,0,0,0
0,187100,1,67.0,16285,1,0,1,1,1,1,1,7,5,4,3,10.0,1413,5,1,4,1430,2.0,3,4,1,0,11.0,33.0,0,0,0
9,165500,1,,9101,1,0,1,1,0,1,0,5,6,3,4,17.0,1097,5,1,4,1110,1.0,1,4,1,3,12.0,333.0,0,0,0
7,128000,1,35.0,6300,1,1,1,1,1,1,87,6,6,3,3,9.0,742,5,1,4,1484,2.0,3,3,1,4,3.0,425.0,0,0,0
0,161500,1,,9790,1,1,1,1,1,1,0,6,5,3,3,12.0,1372,3,1,4,1342,2.0,3,3,1,4,10.0,197.0,0,0,0
4,139000,1,60.0,10800,1,1,1,1,1,1,35,5,6,3,4,9.0,686,3,1,4,1652,2.0,4,3,1,0,10.0,196.0,0,0,1200
5,233000,1,76.0,10142,1,0,1,1,1,1,0,7,5,4,3,15.0,956,5,1,4,2084,2.5,4,4,1,0,11.0,45.0,0,0,0
0,107900,1,50.0,6000,1,1,1,1,0,1,46,4,7,3,3,9.0,901,5,1,4,901,1.0,2,3,1,0,9.0,0.0,0,0,0
5,187500,1,,12205,1,0,0,1,1,1,41,6,8,3,3,12.0,832,4,1,4,2087,2.5,5,4,1,0,12.0,301.0,0,0,0
11,160200,1,43.0,3182,1,1,1,1,1,0,1,7,5,4,3,15.0,1145,5,1,4,1145,2.0,2,4,1,4,12.0,116.0,0,0,0
8,146800,1,,11333,1,0,1,1,0,1,0,6,5,3,3,16.0,1029,3,1,4,1062,1.0,3,3,1,3,11.0,120.0,0,0,0
5,269790,1,92.0,9920,1,0,1,1,0,1,1,7,5,4,3,17.0,1117,5,1,4,2013,2.5,3,3,1,3,10.0,310.0,0,0,0
0,225000,1,76.0,9158,1,1,1,1,1,1,0,8,5,4,3,12.0,1496,5,1,4,1496,2.0,3,4,1,0,12.0,298.0,0,0,0
5,194500,1,,10832,1,0,1,1,0,1,2,7,5,4,3,10.0,712,5,1,4,1895,2.5,3,4,1,3,12.0,189.0,0,0,500
5,171000,1,70.0,8400,1,1,1,1,1,1,1,6,6,3,3,10.0,650,3,1,4,1564,2.5,3,3,1,3,10.0,254.0,0,0,0
0,143500,1,71.0,8197,1,1,1,1,1,1,0,6,5,3,3,9.0,660,5,1,4,1285,1.5,3,3,1,3,11.0,138.0,0,0,0
0,110000,1,57.0,7677,1,1,1,1,1,1,0,5,5,3,3,12.0,773,4,1,4,773,1.0,2,3,1,0,10.0,0.0,0,0,0
5,485000,1,104.0,13518,1,1,1,1,1,1,1,9,5,5,3,11.0,1926,5,1,4,3140,3.5,4,5,1,4,12.0,222.0,0,0,0
4,175000,1,60.0,7200,1,1,1,1,0,1,13,5,7,3,3,14.0,731,5,1,4,1768,1.5,3,4,1,3,10.0,264.0,0,0,0
5,200000,1,79.0,12798,1,0,0,1,1,1,0,6,5,3,3,18.0,616,4,1,4,1688,2.5,4,4,1,0,11.0,702.0,0,0,400
1,109900,1,40.0,4800,1,1,1,1,1,1,74,4,7,3,3,10.0,1196,5,1,3,1196,1.0,2,3,1,0,10.0,0.0,0,0,0
5,189000,1,63.0,8199,1,1,1,1,1,1,0,7,5,4,3,17.0,728,5,1,4,1456,2.5,3,4,1,4,12.0,54.0,0,0,0
5,582933,1,107.0,13891,1,1,1,1,1,1,1,9,5,5,3,14.0,1734,5,1,4,2822,3.5,4,5,1,4,11.0,414.0,0,0,0
0,118000,1,75.0,9000,1,1,1,1,1,1,0,5,5,3,3,10.0,936,3,1,4,1128,1.0,2,3,0,0,10.0,0.0,0,0,0
0,227680,1,91.0,12274,1,0,1,1,0,1,0,7,5,4,3,10.0,1417,5,1,4,1428,2.0,3,5,1,0,11.0,60.0,0,0,0
8,135500,1,75.0,9750,1,1,1,1,1,1,0,5,5,3,3,17.0,980,4,1,4,980,2.0,3,3,1,0,12.0,68.0,0,0,0
6,223500,1,144.0,21384,1,1,1,1,1,1,81,5,6,3,3,17.0,1324,5,1,4,1576,1.5,3,4,1,3,11.0,312.0,0,0,0
8,159950,1,85.0,13400,1,1,1,1,1,1,0,5,5,3,3,18.0,1024,3,1,4,1086,1.0,3,3,1,4,11.0,0.0,0,0,0
7,106000,1,90.0,8100,1,1,1,1,0,1,67,5,5,3,3,9.0,849,3,0,3,2138,2.0,2,3,1,0,5.0,196.0,0,0,0
0,181000,1,78.0,10140,1,1,1,1,1,1,25,6,6,3,3,14.0,1040,2,1,4,1309,1.5,3,4,1,2,11.0,265.0,1,0,0
11,144500,1,,4438,1,1,1,1,1,0,0,6,5,4,3,18.0,848,5,1,4,848,1.0,1,4,1,4,12.0,140.0,0,0,0
0,55993,0,66.0,8712,0,1,0,1,1,1,0,5,5,2,3,11.0,540,3,0,3,1044,1.0,2,2,1,0,8.0,0.0,0,0,54
0,157900,1,75.0,9750,1,1,1,1,1,1,0,6,6,3,3,11.0,1442,4,1,4,1442,1.5,4,3,1,0,11.0,275.0,0,0,500
4,116000,1,45.0,8248,1,1,1,1,1,1,32,5,7,3,3,9.0,686,4,1,4,1250,1.5,3,2,1,0,9.0,303.0,0,0,0
0,224900,1,48.0,12137,1,0,1,1,0,1,0,7,5,3,3,10.0,1649,5,1,4,1661,2.0,3,4,1,0,11.0,34.0,0,0,0
0,137000,1,,11425,1,0,1,1,0,1,0,5,6,3,3,12.0,1008,4,1,4,1008,1.0,2,3,1,4,11.0,120.0,0,0,0
0,271000,1,,13265,1,0,1,1,0,1,0,8,5,4,3,15.0,1568,5,1,4,1689,2.0,3,4,1,4,11.0,209.0,0,0,0
8,155000,1,80.0,8816,1,1,1,1,1,1,0,6,7,3,3,16.0,1010,4,1,4,1052,1.0,3,3,1,0,10.0,0.0,0,0,0
11,224000,1,44.0,6371,1,0,1,1,1,0,1,7,5,4,3,16.0,1358,5,1,4,1358,2.0,2,4,1,4,11.0,227.0,0,0,0
5,183000,1,72.0,7226,1,0,1,1,0,1,0,7,5,4,3,10.0,798,5,1,4,1640,2.5,3,4,1,0,11.0,45.0,0,0,0
0,93000,1,60.0,6000,1,1,0,1,1,0,0,4,4,2,3,8.0,936,3,0,4,936,1.0,2,3,0,0,10.0,144.0,0,0,0
5,225000,1,,12394,1,0,1,1,0,1,0,7,5,4,3,13.0,847,5,1,4,1733,2.5,3,4,1,4,12.0,148.0,0,0,0
4,139500,1,60.0,9900,1,1,1,1,1,1,10,6,7,3,3,9.0,778,3,1,4,1489,2.0,3,3,1,4,10.0,335.0,0,0,0
0,232600,0,81.0,11216,1,1,1,1,1,1,0,8,5,4,3,11.0,1489,5,1,4,1489,2.0,3,4,1,4,11.0,140.0,0,0,0
0,385000,1,114.0,14803,1,1,1,1,1,1,1,10,5,5,3,18.0,2078,5,1,4,2084,2.0,2,5,1,4,12.0,233.0,0,0,0
3,109500,1,50.0,6130,1,1,1,1,1,1,26,5,6,3,3,13.0,784,4,1,4,784,1.0,2,4,1,0,3.0,116.0,0,0,0
0,189000,1,65.0,8529,1,0,1,1,1,1,0,7,5,4,3,15.0,1454,5,1,4,1434,2.0,3,4,1,3,11.0,329.0,0,0,0
5,185000,1,,28698,1,0,0,1,0,1,0,5,5,3,3,18.0,1013,3,1,4,2126,2.5,3,3,0,0,12.0,711.0,0,0,0
13,147400,0,24.0,2544,1,1,1,1,1,0,0,7,5,4,3,10.0,600,5,1,4,1143,2.5,2,4,1,0,11.0,166.0,0,0,0
0,166000,1,80.0,11900,1,0,1,1,0,1,0,6,5,3,3,11.0,1392,3,1,3,1392,1.5,3,3,1,4,11.0,192.0,0,0,0
13,151000,0,30.0,3180,1,1,1,1,1,0,0,7,5,3,3,10.0,600,5,1,4,1120,2.5,2,4,1,0,11.0,166.0,0,0,0
5,237000,1,44.0,9548,1,0,1,1,0,1,0,7,6,4,3,15.0,941,5,1,4,1829,2.5,3,4,1,3,11.0,231.0,0,0,0
0,167000,1,100.0,10004,1,1,1,1,1,1,0,6,6,3,3,14.0,1516,3,1,4,1516,1.5,3,3,1,0,11.0,152.0,0,0,0
0,139950,1,75.0,7875,1,1,1,1,1,1,0,5,6,3,3,11.0,1144,4,1,4,1144,1.0,3,3,1,0,10.0,0.0,0,0,0
0,128000,1,60.0,9600,1,1,1,1,1,1,45,4,7,3,3,13.0,1067,3,1,4,1067,2.0,2,4,0,0,10.0,290.0,0,0,0
1,153500,1,90.0,8100,1,1,1,1,1,1,25,5,6,3,3,11.0,1559,4,1,4,1559,1.0,2,3,0,0,10.0,346.0,0,0,0
13,100000,1,21.0,1680,1,1,1,1,1,0,0,6,5,3,3,12.0,483,3,1,4,987,1.5,2,3,1,0,10.0,0.0,0,0,0
0,144000,1,75.0,9525,1,1,1,1,1,1,11,5,6,3,3,10.0,1099,5,1,4,1099,1.5,3,4,1,0,10.0,278.0,0,0,0
4,130500,1,70.0,11767,1,1,1,1,1,1,49,5,6,3,3,12.0,768,5,1,4,1200,1.0,3,3,1,0,10.0,0.0,0,0,0
6,140000,0,,12155,1,0,1,1,1,1,25,6,8,3,3,12.0,672,3,0,4,1482,2.0,4,2,1,0,9.0,254.0,0,0,0
6,157500,1,60.0,10440,1,1,1,1,1,1,98,5,8,3,3,9.0,650,4,1,4,1539,2.0,3,4,1,1,10.0,216.0,0,0,0
8,174900,1,82.0,9020,1,1,1,1,1,1,0,6,7,3,3,18.0,1127,3,1,4,1165,1.5,3,3,1,0,13.0,129.0,0,0,0
10,141000,1,80.0,8000,1,1,1,1,0,0,0,5,4,3,3,9.0,1800,5,0,4,1800,2.0,6,3,1,0,3.0,0.0,0,0,0
4,153900,1,100.0,12665,1,0,1,1,1,1,35,5,8,3,3,10.0,876,4,1,4,1416,1.5,4,3,1,4,10.0,612.0,0,0,0
9,171000,1,,16647,1,0,1,1,0,1,6,5,5,3,3,17.0,1390,3,1,4,1701,2.0,3,3,0,3,12.0,0.0,0,0,0
5,213000,1,75.0,9317,1,1,1,1,1,1,0,7,5,4,3,14.0,740,5,1,4,1775,2.5,3,4,1,3,10.0,498.0,0,0,0
0,133500,1,36.0,15523,1,0,1,1,0,1,0,5,6,3,3,14.0,864,5,1,4,864,1.0,3,3,1,2,10.0,0.0,0,0,0
4,240000,1,75.0,45600,1,0,0,1,1,1,89,6,8,3,3,9.0,907,3,1,4,2358,3.0,5,3,1,4,9.0,701.0,0,0,0
8,187000,1,80.0,9600,1,1,1,1,0,1,18,6,7,4,4,9.0,528,5,1,4,1855,2.5,3,3,1,3,11.0,213.0,0,0,0
11,131500,1,36.0,4435,1,1,1,1,1,0,0,6,5,4,3,17.0,848,5,1,4,848,1.0,1,4,1,0,12.0,140.0,0,0,0
11,215000,1,,3196,1,1,1,1,1,0,0,8,5,4,3,13.0,1273,5,1,4,1456,2.0,2,4,1,3,12.0,163.0,0,0,0
7,164000,1,53.0,7128,1,1,1,1,1,1,9,7,5,3,4,11.0,918,4,1,4,1646,2.0,4,3,1,4,10.0,126.0,0,0,0
8,158000,1,,12095,1,0,1,1,0,1,0,6,6,3,4,14.0,1127,3,1,4,1445,1.5,3,3,1,2,11.0,180.0,0,0,0
0,170000,1,102.0,17920,1,1,1,1,1,1,19,5,4,3,3,16.0,1763,3,1,4,1779,1.5,3,3,1,4,10.0,730.0,0,0,0
0,127000,1,,6897,1,0,1,1,0,1,48,5,8,3,4,13.0,1040,5,1,4,1040,1.5,3,3,1,0,10.0,104.0,0,0,0
8,147000,1,,10970,1,0,0,1,1,1,0,6,6,3,3,20.0,940,3,1,4,1026,1.0,3,3,1,0,9.0,34.0,0,0,0
5,174000,1,65.0,8125,1,1,1,1,1,1,1,6,5,3,3,10.0,702,4,1,4,1481,2.5,3,3,1,3,12.0,36.0,0,0,0
0,152000,1,80.0,10400,1,1,1,1,1,1,0,7,5,3,3,10.0,1090,3,1,4,1370,2.0,3,3,1,3,11.0,0.0,0,0,0
5,250000,1,,11029,1,0,1,1,0,1,16,6,7,3,3,13.0,1054,3,1,4,2654,2.5,4,4,1,4,10.0,287.0,0,0,0
4,189950,1,55.0,7642,1,1,1,1,0,1,80,7,8,4,3,9.0,912,4,1,4,1426,1.5,3,4,1,4,10.0,240.0,0,0,0
15,131500,1,75.0,11625,1,1,1,1,1,0,0,5,4,3,3,13.0,1039,5,1,4,1039,1.5,3,3,1,0,10.0,0.0,0,0,0
0,152000,1,81.0,9672,1,1,1,1,0,1,1,6,5,3,3,15.0,1040,3,1,4,1097,2.0,3,3,1,0,10.0,0.0,0,0,0
0,132500,1,70.0,7931,1,1,1,1,1,1,0,5,5,3,3,12.0,1148,3,1,4,1148,1.0,3,3,1,0,10.0,0.0,0,0,0
0,250580,0,72.0,8640,1,1,1,1,1,1,1,7,5,4,3,11.0,1372,5,1,4,1372,2.0,3,4,1,0,12.0,140.0,0,0,0
0,148500,1,,8750,1,0,1,1,1,1,0,5,6,3,3,12.0,1002,3,1,4,1002,1.0,3,3,1,0,10.0,0.0,0,0,0
0,248900,1,67.0,10656,1,0,0,1,1,1,1,8,5,4,3,12.0,1638,5,1,4,1646,2.0,3,4,1,4,11.0,272.0,0,0,0
0,129000,1,85.0,6970,1,1,1,1,0,1,0,4,5,3,3,13.0,1040,3,1,4,1120,1.5,3,2,1,0,11.0,168.0,0,0,400
5,169000,1,,14762,1,0,1,1,0,1,2,5,6,3,3,,0,4,1,4,2267,2.0,2,3,1,3,9.0,264.0,0,0,0
5,236000,1,80.0,9938,1,1,1,1,1,1,1,7,5,4,3,15.0,1050,5,1,4,1949,2.5,3,4,1,3,12.0,246.0,0,0,0
0,109500,1,60.0,6600,1,1,1,1,1,1,0,5,5,3,3,9.0,894,4,0,4,894,1.0,2,3,1,0,10.0,0.0,0,0,0
5,200500,1,70.0,8750,1,1,1,1,1,1,0,6,5,3,3,15.0,804,5,1,4,1682,2.5,3,4,1,0,11.0,77.0,0,0,0
0,116000,1,74.0,8892,1,1,1,1,0,1,43,5,7,4,3,11.0,105,4,1,4,910,1.0,3,4,1,0,10.0,346.0,0,0,0
2,133000,1,60.0,12144,1,1,1,1,1,1,1,5,7,4,3,11.0,832,4,1,4,1036,1.0,3,3,1,4,10.0,28.0,0,0,0
4,66500,1,52.0,5720,1,1,1,1,1,1,9,5,6,3,3,9.0,676,5,1,4,1131,1.5,3,3,1,0,10.0,26.0,0,0,0
5,303477,0,75.0,9000,1,1,1,1,1,1,0,8,5,4,3,17.0,1184,5,1,4,2610,2.5,4,5,1,4,12.0,572.0,0,0,0
0,132250,1,94.0,25286,1,1,0,1,1,1,0,4,5,3,3,16.0,1064,4,1,4,1040,1.0,3,3,1,0,10.0,0.0,0,0,0
5,350000,1,74.0,8834,1,1,1,1,1,1,1,9,5,4,3,16.0,1462,5,1,4,2224,2.5,4,5,1,4,12.0,184.0,0,0,0
9,148000,1,88.0,11782,1,0,1,1,1,1,34,5,7,3,3,15.0,1109,3,1,4,1155,1.0,3,4,0,0,10.0,192.0,0,0,400
0,136500,1,,7000,1,0,1,1,0,1,27,5,8,4,4,13.0,864,5,1,4,864,1.0,3,3,1,0,10.0,0.0,0,0,0
0,157000,1,60.0,7024,1,1,1,1,1,1,1,5,5,3,3,16.0,1090,4,1,4,1090,1.5,2,3,1,0,12.0,49.0,0,0,0
4,187500,1,44.0,13758,1,0,1,1,0,1,1,7,5,4,4,12.0,1156,5,1,4,1717,2.5,3,4,1,3,11.0,204.0,0,0,0
5,178000,1,,9636,1,0,1,1,0,1,1,6,5,3,3,10.0,808,4,1,4,1593,2.5,3,3,1,3,11.0,382.0,0,0,0
7,118500,1,60.0,6204,1,1,0,1,1,1,38,4,5,4,3,8.0,795,3,0,4,1749,1.0,5,3,1,0,11.0,188.0,0,0,0
0,100000,1,65.0,7150,1,1,1,1,1,1,0,5,5,3,3,12.0,892,3,1,4,892,1.0,3,3,1,0,11.0,0.0,0,0,0
11,328900,0,50.0,5119,1,0,1,1,0,0,1,9,5,4,3,18.0,1698,5,1,4,1709,2.0,2,4,1,3,12.0,162.0,0,0,0
10,145000,1,70.0,8393,1,1,1,1,0,0,46,5,5,3,3,10.0,1626,5,1,4,1712,2.0,4,3,1,0,12.0,326.0,0,0,0
4,135500,1,59.0,16466,1,0,1,1,1,1,0,5,7,3,4,9.0,816,3,1,4,1393,1.5,3,3,1,0,10.0,386.0,0,0,0
0,268000,1,95.0,15865,1,0,1,1,1,1,0,8,6,4,4,19.0,2217,5,1,4,2217,2.0,4,4,1,3,10.0,512.0,0,0,0
0,149500,1,128.0,12160,1,1,1,1,1,1,0,6,4,3,3,12.0,1505,5,1,4,1505,1.0,2,3,1,3,11.0,162.0,0,0,0
4,122900,1,60.0,8064,1,1,1,1,0,1,57,5,7,3,4,10.0,672,5,1,4,924,1.0,3,3,1,1,10.0,0.0,0,0,2000
5,172500,1,70.0,11184,1,1,1,1,1,1,0,6,5,3,3,12.0,918,4,1,4,1683,2.5,3,3,1,3,11.0,243.0,0,0,0
0,154500,1,70.0,8414,1,1,1,1,1,1,40,6,8,3,3,14.0,1059,3,1,4,1068,1.0,3,3,1,0,11.0,192.0,0,0,0
